filename,x1,y1,x2,y2,labels
3329250043/Sagittal T1/014.png,80.52939430926006,172.8078669748081,171.52939430926006,256.0,L5/S1
3329250043/Sagittal T1/006.png,95.1469256314783,69.55449330783941,186.1469256314783,160.5544933078394,L1/L2
3329250043/Sagittal T1/006.png,85.25420146925632,94.02868068833652,176.25420146925632,185.02868068833652,L2/L3
3668205319/Sagittal T1/003.png,100.4663951120163,14.046843177189409,191.4663951120163,105.0468431771894,L1/L2
3668205319/Sagittal T1/003.png,94.20977596741344,40.11608961303463,185.20977596741344,131.11608961303463,L2/L3
3668205319/Sagittal T1/003.png,81.17515274949085,120.40936863543789,172.17515274949085,211.4093686354379,L5/S1
3668205319/Sagittal T1/010.png,93.79196556671445,43.700143472022944,184.79196556671445,134.70014347202294,L2/L3
3668205319/Sagittal T1/010.png,87.18077474892394,69.04304160688665,178.18077474892394,160.04304160688665,L3/L4
3668205319/Sagittal T1/004.png,87.43177189409369,69.31364562118127,178.43177189409369,160.31364562118125,L3/L4
3668205319/Sagittal T1/004.png,82.73930753564157,92.77596741344195,173.73930753564156,183.77596741344195,L4/L5
3668205319/Sagittal T1/011.png,81.30416068866568,98.79340028694403,172.30416068866566,189.79340028694403,L4/L5
3668205319/Sagittal T1/011.png,82.03873744619798,122.6671449067432,173.03873744619798,213.6671449067432,L5/S1
3668205319/Sagittal T1/009.png,100.77044476327117,16.52080344332856,191.77044476327117,107.52080344332856,L1/L2
652905669/Sagittal T1/003.png,94.35877862595419,57.595419847328245,185.3587786259542,148.59541984732823,L2/L3
652905669/Sagittal T1/003.png,68.95419847328245,147.0,159.95419847328245,238.0,L5/S1
652905669/Sagittal T1/005.png,110.96946564885496,29.25954198473282,201.96946564885496,120.25954198473282,L1/L2
652905669/Sagittal T1/004.png,88.98473282442748,86.90839694656489,179.98473282442748,177.9083969465649,L3/L4
652905669/Sagittal T1/004.png,75.793893129771,117.68702290076337,166.793893129771,208.68702290076337,L4/L5
652905669/Sagittal T1/011.png,110.90590157115321,30.580322519829878,201.9059015711532,121.58032251982988,L1/L2
652905669/Sagittal T1/011.png,97.44248983304794,61.782316192208896,188.44248983304794,152.7823161922089,L2/L3
652905669/Sagittal T1/011.png,85.7822158604452,89.0919052333048,176.7822158604452,180.0919052333048,L3/L4
652905669/Sagittal T1/012.png,80.56577750428082,113.94669975385273,171.56577750428082,204.94669975385273,L4/L5
652905669/Sagittal T1/012.png,71.05344873715752,145.55217920590752,162.0534487371575,236.55217920590752,L5/S1
4096820034/Sagittal T1/003.png,121.45964912280704,43.0280701754386,212.45964912280704,134.0280701754386,L2/L3
4096820034/Sagittal T1/003.png,115.1719298245614,73.11929824561403,206.1719298245614,164.11929824561403,L3/L4
4096820034/Sagittal T1/003.png,109.78245614035089,104.55789473684212,200.7824561403509,195.55789473684212,L4/L5
4096820034/Sagittal T1/010.png,120.3205579535148,42.865196785102356,211.3205579535148,133.86519678510234,L2/L3
4096820034/Sagittal T1/010.png,114.7963483416116,72.77209502139839,205.7963483416116,163.7720950213984,L3/L4
4096820034/Sagittal T1/010.png,111.29811866859626,103.93198263386401,202.29811866859626,194.931982633864,L4/L5
4096820034/Sagittal T1/010.png,111.29811866859626,133.19971056439942,202.29811866859626,224.19971056439942,L5/S1
4096820034/Sagittal T1/002.png,109.78245614035089,133.3017543859649,200.7824561403509,224.3017543859649,L5/S1
4096820034/Sagittal T1/004.png,125.50175438596489,11.140350877192986,216.5017543859649,102.14035087719299,L1/L2
4096820034/Sagittal T1/009.png,127.3582756589812,13.218748704158102,218.3582756589812,104.2187487041581,L1/L2
1661682358/Sagittal T1/015.png,89.23832528180355,71.2512077294686,180.23832528180355,162.2512077294686,L3/L4
1661682358/Sagittal T1/005.png,85.19700748129674,99.91770573566086,176.19700748129674,190.91770573566086,L4/L5
1661682358/Sagittal T1/005.png,88.06982543640899,131.51870324189528,179.069825436409,222.51870324189528,L5/S1
1661682358/Sagittal T1/016.png,102.8421900161031,5.293075684380035,193.8421900161031,96.29307568438003,L1/L2
1661682358/Sagittal T1/016.png,95.83413848631241,38.68438003220611,186.8341384863124,129.6843800322061,L2/L3
1661682358/Sagittal T1/016.png,92.94847020933977,126.07890499194846,183.94847020933977,217.07890499194846,L5/S1
1661682358/Sagittal T1/014.png,88.00161030595814,99.69565217391303,179.00161030595814,190.69565217391303,L4/L5
1661682358/Sagittal T1/006.png,85.19700748129674,65.76309226932668,176.19700748129674,156.76309226932668,L3/L4
1661682358/Sagittal T1/007.png,99.56109725685783,4.1571072319202,190.56109725685783,95.15710723192021,L1/L2
1661682358/Sagittal T1/007.png,90.94264339152119,35.119700748129674,181.9426433915212,126.11970074812967,L2/L3
228290246/Sagittal T1/010.png,100.03586800573885,91.99856527977045,191.03586800573885,182.99856527977045,L3/L4
228290246/Sagittal T1/010.png,95.62840746054519,121.01434720229554,186.6284074605452,212.01434720229554,L4/L5
228290246/Sagittal T1/005.png,113.99282639885223,33.78335724533716,204.99282639885223,124.78335724533716,L1/L2
228290246/Sagittal T1/005.png,105.91248206599712,62.06456241033,196.91248206599712,153.06456241032998,L2/L3
228290246/Sagittal T1/005.png,97.4648493543759,140.29698708751795,188.4648493543759,231.29698708751795,L5/S1
228290246/Sagittal T1/004.png,99.66857962697273,91.81492109038737,190.66857962697273,182.81492109038737,L3/L4
228290246/Sagittal T1/004.png,97.83213773314205,119.36154949784793,188.83213773314205,210.36154949784793,L4/L5
228290246/Sagittal T1/011.png,116.21482583863371,35.79653635968427,207.21482583863371,126.79653635968427,L1/L2
228290246/Sagittal T1/011.png,108.94939296599674,64.49244650835934,199.94939296599674,155.49244650835934,L2/L3
228290246/Sagittal T1/011.png,98.56671449067431,141.94978479196556,189.56671449067431,232.94978479196556,L5/S1
1690291272/Sagittal T1/005.png,91.43294117647059,15.687058823529412,182.4329411764706,106.68705882352941,L1/L2
1690291272/Sagittal T1/005.png,86.01176470588234,36.46823529411765,177.01176470588234,127.46823529411765,L2/L3
1690291272/Sagittal T1/005.png,80.28941176470587,57.85176470588236,171.28941176470587,148.85176470588237,L3/L4
1690291272/Sagittal T1/005.png,78.48235294117646,78.33176470588235,169.48235294117646,169.33176470588234,L4/L5
1690291272/Sagittal T1/005.png,81.1929411764706,98.51058823529411,172.19294117647058,189.5105882352941,L5/S1
1690291272/Sagittal T1/012.png,86.5776397515528,36.09316770186335,177.5776397515528,127.09316770186335,L1/L2
1690291272/Sagittal T1/012.png,79.68737060041408,58.35403726708074,170.68737060041408,149.35403726708074,L2/L3
1690291272/Sagittal T1/012.png,78.6273291925466,78.49482401656314,169.6273291925466,169.49482401656314,L3/L4
1690291272/Sagittal T1/012.png,80.21739130434784,100.22567287784679,171.21739130434784,191.2256728778468,L4/L5
1690291272/Sagittal T1/012.png,88.16770186335404,118.77639751552795,179.16770186335404,209.77639751552795,L5/S1
3856886497/Sagittal T1/003.png,124.45205479452056,44.61948249619482,215.45205479452056,135.61948249619482,L1/L2
3856886497/Sagittal T1/003.png,118.60730593607306,129.56316590563168,209.60730593607306,220.56316590563168,L4/L5
3856886497/Sagittal T1/010.png,128.57048254658056,74.80104823356392,219.57048254658056,165.8010482335639,L2/L3
3856886497/Sagittal T1/010.png,123.67339517914533,103.6487796736896,214.67339517914533,194.6487796736896,L3/L4
3856886497/Sagittal T1/010.png,122.41244573082494,132.08827785817658,213.41244573082494,223.08827785817658,L4/L5
3856886497/Sagittal T1/010.png,122.04196816208395,158.02170767004344,213.04196816208395,249.02170767004344,L5/S1
3856886497/Sagittal T1/002.png,120.94520547945206,159.56621004566207,211.94520547945206,250.56621004566207,L5/S1
3856886497/Sagittal T1/004.png,120.55555555555554,75.01217656012177,211.55555555555554,166.01217656012176,L2/L3
3856886497/Sagittal T1/004.png,118.21765601217658,103.84627092846273,209.21765601217658,194.84627092846273,L3/L4
3856886497/Sagittal T1/009.png,130.67277578137382,43.687108358623874,221.67277578137382,134.68710835862387,L1/L2
2440904686/Sagittal T1/015.png,83.28778589956119,56.29775626786494,174.2877858995612,147.29775626786494,L2/L3
2440904686/Sagittal T1/015.png,74.10142890129542,88.52829857712132,165.10142890129544,179.52829857712132,L3/L4
2440904686/Sagittal T1/015.png,71.17849712911993,151.00596520737213,162.17849712911993,242.00596520737213,L5/S1
2440904686/Sagittal T1/005.png,69.69160932721712,120.13149847094803,160.69160932721712,211.13149847094803,L4/L5
2440904686/Sagittal T1/016.png,68.67312703868382,122.24640437757415,159.67312703868382,213.24640437757415,L4/L5
2440904686/Sagittal T1/004.png,71.25735856269112,151.27522935779817,162.25735856269114,242.27522935779817,L5/S1
2440904686/Sagittal T1/014.png,86.62827935347605,23.075504964477588,177.62827935347605,114.07550496447759,L1/L2
2440904686/Sagittal T1/006.png,86.52341360856269,23.44648318042813,177.5234136085627,114.44648318042813,L1/L2
2440904686/Sagittal T1/006.png,78.2426025390625,54.868750000000006,169.2426025390625,145.86875,L2/L3
2440904686/Sagittal T1/006.png,74.0032894736842,88.125,165.00328947368422,179.125,L3/L4
2946997448/Sagittal T1/003.png,90.72379840742437,48.11640696608616,181.72379840742437,139.11640696608617,L2/L3
2946997448/Sagittal T1/003.png,84.15367925068745,118.27589367552704,175.15367925068745,209.27589367552704,L5/S1
2946997448/Sagittal T1/004.png,94.00885798579284,18.785517873510543,185.00885798579284,109.78551787351054,L1/L2
2946997448/Sagittal T1/004.png,86.26550326535289,71.11182401466544,177.2655032653529,162.11182401466544,L3/L4
2946997448/Sagittal T1/004.png,82.7457965742438,94.81118240146654,173.7457965742438,185.81118240146654,L4/L5
2946997448/Sagittal T1/011.png,93.29735234215886,19.5213849287169,184.29735234215886,110.5213849287169,L1/L2
2946997448/Sagittal T1/013.png,84.9551934826884,72.70264765784114,175.9551934826884,163.70264765784114,L3/L4
2946997448/Sagittal T1/013.png,81.82688391038698,95.12219959266801,172.82688391038698,186.122199592668,L4/L5
2946997448/Sagittal T1/013.png,86.51934826883911,120.14867617107942,177.5193482688391,211.14867617107942,L5/S1
2946997448/Sagittal T1/012.png,90.16904276985744,46.11201629327903,181.16904276985744,137.11201629327903,L2/L3
1332176994/Sagittal T1/005.png,90.16904276985741,89.51731160896134,181.1690427698574,180.51731160896134,L3/L4
1332176994/Sagittal T1/005.png,93.29735234215886,127.05702647657841,184.29735234215886,218.05702647657841,L4/L5
1332176994/Sagittal T1/005.png,103.72505091649697,160.4256619144603,194.72505091649697,251.4256619144603,L5/S1
1332176994/Sagittal T1/014.png,88.74412971368713,89.36874236208104,179.74412971368713,180.36874236208104,L3/L4
1332176994/Sagittal T1/014.png,92.84208047945205,125.03008882705475,183.84208047945205,216.03008882705475,L4/L5
1332176994/Sagittal T1/014.png,101.60920376712326,155.8903627996575,192.60920376712326,246.8903627996575,L5/S1
1332176994/Sagittal T1/013.png,99.82792859636871,17.874326226431577,190.8279285963687,108.87432622643158,L1/L2
1332176994/Sagittal T1/013.png,92.31954870810057,52.198348572800285,183.31954870810057,143.19834857280028,L2/L3
1332176994/Sagittal T1/006.png,99.03258655804481,16.5234215885947,190.0325865580448,107.5234215885947,L1/L2
1332176994/Sagittal T1/006.png,93.29735234215886,50.93482688391039,184.29735234215886,141.93482688391038,L2/L3
1449902148/Sagittal T1/004.png,97.5626311423413,32.790660225442835,188.5626311423413,123.79066022544283,L1/L2
1449902148/Sagittal T1/004.png,92.36592982969793,53.814814814814795,183.36592982969793,144.81481481481478,L2/L3
1449902148/Sagittal T1/004.png,85.96998975259845,76.9001610305958,176.96998975259845,167.9001610305958,L3/L4
1449902148/Sagittal T1/004.png,82.37227345922999,101.22222222222223,173.37227345922997,192.22222222222223,L4/L5
1449902148/Sagittal T1/004.png,84.37100473332359,124.71980676328502,175.3710047333236,215.71980676328502,L5/S1
1449902148/Sagittal T1/011.png,96.80227821219069,29.194895379159192,187.80227821219069,120.19489537915919,L1/L2
1449902148/Sagittal T1/011.png,89.67970534544094,52.13565142441723,180.67970534544094,143.13565142441723,L2/L3
1449902148/Sagittal T1/011.png,84.19638761467891,76.92921068298308,175.1963876146789,167.92921068298307,L3/L4
1449902148/Sagittal T1/012.png,80.8220382419023,101.50528257963165,171.8220382419023,192.50528257963165,L4/L5
1449902148/Sagittal T1/012.png,81.66562558509646,124.12396821902502,172.66562558509645,215.12396821902502,L5/S1
1423031356/Sagittal T1/003.png,78.21178637200738,54.454880294659304,169.2117863720074,145.4548802946593,L1/L2
1423031356/Sagittal T1/003.png,71.89766606822262,75.85457809694792,162.89766606822263,166.85457809694793,L2/L3
1423031356/Sagittal T1/003.png,66.38240574506284,99.75403949730699,157.38240574506284,190.754039497307,L3/L4
1423031356/Sagittal T1/003.png,69.14003590664272,120.89587073608621,160.1400359066427,211.8958707360862,L4/L5
1423031356/Sagittal T1/003.png,75.1149012567325,138.82046678635544,166.11490125673248,229.82046678635544,L5/S1
1423031356/Sagittal T1/010.png,80.99132321041215,54.1236442516269,171.99132321041213,145.1236442516269,L1/L2
1423031356/Sagittal T1/011.png,72.66160520607376,75.22559652928416,163.66160520607377,166.22559652928416,L2/L3
1423031356/Sagittal T1/011.png,68.77440347071584,98.54880694143168,159.77440347071584,189.54880694143168,L3/L4
1423031356/Sagittal T1/011.png,70.99566160520607,119.65075921908894,161.99566160520607,210.65075921908894,L4/L5
1423031356/Sagittal T1/011.png,73.21691973969632,137.42082429501085,164.21691973969632,228.42082429501085,L5/S1
115990621/Sagittal T1/005.png,117.04051797945206,27.190154109589045,208.04051797945206,118.19015410958905,L1/L2
115990621/Sagittal T1/005.png,113.53366866438355,58.401113013698634,204.53366866438355,149.40111301369865,L2/L3
115990621/Sagittal T1/005.png,108.27339469178082,90.66412671232877,199.27339469178082,181.66412671232877,L3/L4
115990621/Sagittal T1/005.png,104.76654537671232,120.47234589041096,195.76654537671232,211.47234589041096,L4/L5
115990621/Sagittal T1/004.png,101.96106592465753,150.28056506849316,192.96106592465753,241.28056506849316,L5/S1
115990621/Sagittal T1/012.png,116.7605412767249,28.829919371241985,207.7605412767249,119.82991937124199,L1/L2
115990621/Sagittal T1/012.png,114.10619469026548,59.58997050147492,205.10619469026548,150.5899705014749,L2/L3
115990621/Sagittal T1/012.png,105.91248206599712,92.54949784791967,196.91248206599712,183.54949784791967,L3/L4
115990621/Sagittal T1/012.png,101.50502152080344,121.19799139167861,192.50502152080344,212.1979913916786,L4/L5
115990621/Sagittal T1/012.png,102.60688665710185,148.37733142037305,193.60688665710185,239.37733142037305,L5/S1
4123072754/Sagittal T1/003.png,113.83633395134169,0.0,204.8363339513417,82.14790134398008,L1/L2
4123072754/Sagittal T1/003.png,101.79969786747321,20.49951600479514,192.7996978674732,111.49951600479514,L2/L3
4123072754/Sagittal T1/003.png,92.16502115655854,50.322990126939345,183.16502115655854,141.32299012693935,L3/L4
4123072754/Sagittal T1/003.png,87.73858921161826,83.5311203319502,178.73858921161826,174.5311203319502,L4/L5
4123072754/Sagittal T1/003.png,89.50899031811895,114.33609958506224,180.50899031811895,205.33609958506224,L5/S1
4123072754/Sagittal T1/010.png,89.45231607629427,79.51226158038146,180.45231607629427,170.51226158038145,L3/L4
4123072754/Sagittal T1/010.png,89.80108991825614,110.20435967302453,180.80108991825614,201.20435967302453,L4/L5
4123072754/Sagittal T1/010.png,103.0888888888889,138.11111111111111,194.0888888888889,229.11111111111111,L5/S1
4123072754/Sagittal T1/009.png,107.93732970027247,15.337874659400548,198.93732970027247,106.33787465940054,L1/L2
4123072754/Sagittal T1/009.png,96.77656675749321,45.68119891008175,187.7765667574932,136.68119891008175,L2/L3
376657226/Sagittal T1/003.png,98.38389731621936,22.957992998833134,189.38389731621936,113.95799299883313,L1/L2
376657226/Sagittal T1/003.png,87.3313885647608,51.18669778296383,178.3313885647608,142.18669778296385,L2/L3
376657226/Sagittal T1/003.png,80.31155192532088,78.51925320886815,171.31155192532088,169.51925320886815,L3/L4
376657226/Sagittal T1/003.png,74.93465577596265,107.49474912485414,165.93465577596265,198.49474912485414,L4/L5
376657226/Sagittal T1/003.png,74.03850189529471,134.97666628469247,165.0385018952947,225.97666628469247,L5/S1
376657226/Sagittal T1/010.png,94.59237536656892,22.002932551319645,185.59237536656892,113.00293255131965,L1/L2
376657226/Sagittal T1/010.png,87.0850439882698,50.530791788856305,178.0850439882698,141.5307917888563,L2/L3
376657226/Sagittal T1/010.png,79.57771260997066,78.683284457478,170.57771260997066,169.683284457478,L3/L4
376657226/Sagittal T1/011.png,72.07038123167156,107.96187683284461,163.07038123167155,198.9618768328446,L4/L5
376657226/Sagittal T1/011.png,72.44574780058652,135.3636363636364,163.4457478005865,226.3636363636364,L5/S1
409514453/Sagittal T1/003.png,108.34118999601486,126.94133170112019,199.34118999601486,217.9413317011202,L4/L5
409514453/Sagittal T1/010.png,107.40942028985506,126.24637681159419,198.40942028985506,217.2463768115942,L4/L5
409514453/Sagittal T1/005.png,108.736972127907,100.62181993029253,199.736972127907,191.62181993029253,L3/L4
409514453/Sagittal T1/002.png,112.69479344682847,157.0207737249233,203.69479344682847,248.0207737249233,L5/S1
409514453/Sagittal T1/011.png,108.80072463768116,154.536231884058,199.80072463768116,245.536231884058,L5/S1
409514453/Sagittal T1/013.png,120.39492753623188,75.23188405797102,211.39492753623188,166.231884057971,L2/L3
409514453/Sagittal T1/006.png,117.44417902953421,47.587014256745036,208.4441790295342,138.58701425674502,L1/L2
409514453/Sagittal T1/006.png,108.34118999601486,74.1044170935188,199.34118999601486,165.1044170935188,L2/L3
409514453/Sagittal T1/012.png,126.88768115942028,43.231884057971016,217.88768115942028,134.231884057971,L1/L2
409514453/Sagittal T1/012.png,111.58333333333334,104.44927536231884,202.58333333333334,195.44927536231884,L3/L4
1879317622/Sagittal T1/003.png,91.55707196029778,121.59057071960297,182.55707196029778,212.59057071960297,L4/L5
1879317622/Sagittal T1/004.png,105.53225806451618,20.42928039702234,196.53225806451618,111.42928039702234,L1/L2
1879317622/Sagittal T1/004.png,99.97394540942929,58.86104218362284,190.9739454094293,149.86104218362283,L2/L3
1879317622/Sagittal T1/004.png,97.59181141439208,90.46401985111663,188.59181141439208,181.46401985111663,L3/L4
1879317622/Sagittal T1/004.png,85.20471464019852,153.51116625310178,176.20471464019852,244.51116625310178,L5/S1
1879317622/Sagittal T1/014.png,98.2791458852868,90.18204488778053,189.2791458852868,181.18204488778053,L3/L4
1879317622/Sagittal T1/014.png,86.14947007481297,119.86783042394018,177.14947007481297,210.86783042394018,L4/L5
1879317622/Sagittal T1/014.png,81.99984413965088,147.0,172.99984413965086,238.0,L5/S1
1879317622/Sagittal T1/013.png,102.42877182044887,53.79301745635911,193.42877182044887,144.7930174563591,L2/L3
1879317622/Sagittal T1/012.png,106.57839775561098,18.361596009975067,197.57839775561098,109.36159600997507,L1/L2
3549661026/Sagittal T1/003.png,97.07085346215783,65.47987117552334,188.07085346215783,156.47987117552333,L2/L3
3549661026/Sagittal T1/003.png,90.88727858293072,96.80998389694042,181.88727858293072,187.80998389694042,L3/L4
3549661026/Sagittal T1/004.png,99.54428341384863,30.02737520128825,190.54428341384863,121.02737520128825,L1/L2
3549661026/Sagittal T1/004.png,86.35265700483092,124.01771336553946,177.35265700483092,215.01771336553946,L4/L5
3549661026/Sagittal T1/004.png,89.23832528180353,154.52334943639292,180.23832528180353,245.52334943639292,L5/S1
3549661026/Sagittal T1/011.png,97.39717555653147,29.492999814402324,188.39717555653147,120.49299981440232,L1/L2
3549661026/Sagittal T1/011.png,93.76804915514592,61.568356374808005,184.76804915514592,152.568356374808,L2/L3
3549661026/Sagittal T1/011.png,88.7657393850659,97.05563689604685,179.7657393850659,188.05563689604685,L3/L4
3549661026/Sagittal T1/011.png,86.81348637015782,127.62553802008608,177.81348637015782,218.62553802008608,L4/L5
3549661026/Sagittal T1/011.png,88.64992826398853,154.07030129124817,179.64992826398853,245.07030129124817,L5/S1
1765492219/Sagittal T1/003.png,107.85303763748854,3.0641613198900117,198.85303763748854,94.06416131989002,L1/L2
1765492219/Sagittal T1/010.png,107.63396226415094,0.6452830188679215,198.63396226415094,91.64528301886793,L1/L2
1765492219/Sagittal T1/010.png,100.38867924528302,75.51320754716981,191.38867924528302,166.51320754716983,L3/L4
1765492219/Sagittal T1/002.png,105.97586073556371,38.730522456461955,196.9758607355637,129.73052245646196,L2/L3
1765492219/Sagittal T1/011.png,95.0754716981132,108.84150943396227,186.0754716981132,199.84150943396227,L4/L5
1765492219/Sagittal T1/012.png,94.59245283018865,143.1358490566038,185.59245283018865,234.1358490566038,L5/S1
1765492219/Sagittal T1/009.png,103.76981132075471,37.35471698113207,194.7698113207547,128.35471698113207,L2/L3
1765492219/Sagittal T1/001.png,100.10968291704859,75.33547204399633,191.1096829170486,166.33547204399633,L3/L4
1765492219/Sagittal T1/001.png,92.60097530934922,108.65536205316224,183.60097530934922,199.65536205316224,L4/L5
1765492219/Sagittal T1/001.png,92.13168108386802,144.3217231897342,183.13168108386802,235.3217231897342,L5/S1
1976417363/Sagittal T1/003.png,79.66786355475763,122.52603231597845,170.66786355475762,213.52603231597845,L4/L5
1976417363/Sagittal T1/010.png,96.54519127155174,34.4851102280891,187.54519127155174,125.4851102280891,L1/L2
1976417363/Sagittal T1/010.png,85.14289242097703,63.54258149245692,176.14289242097703,154.54258149245692,L2/L3
1976417363/Sagittal T1/010.png,78.89001885775863,93.33568494073276,169.89001885775863,184.33568494073276,L3/L4
1976417363/Sagittal T1/010.png,78.15438667385058,119.08281137751439,169.15438667385058,210.0828113775144,L4/L5
1976417363/Sagittal T1/010.png,82.20036368534484,143.72648953843395,173.20036368534483,234.72648953843395,L5/S1
1976417363/Sagittal T1/004.png,93.4560143626571,36.12028725314184,184.4560143626571,127.12028725314184,L1/L2
1976417363/Sagittal T1/004.png,86.56193895870737,65.53500897666068,177.56193895870737,156.53500897666066,L2/L3
1976417363/Sagittal T1/004.png,80.12746858168762,96.32854578096948,171.12746858168762,187.32854578096948,L3/L4
1976417363/Sagittal T1/004.png,84.26391382405745,145.96588868940754,175.26391382405745,236.96588868940754,L5/S1
256201877/Sagittal T1/003.png,107.2168017456359,19.0,198.2168017456359,110.0,L1/L2
256201877/Sagittal T1/003.png,100.1943578553616,53.15461346633418,191.1943578553616,144.15461346633418,L2/L3
256201877/Sagittal T1/003.png,95.40632793017457,87.94763092269326,186.40632793017457,178.94763092269326,L3/L4
256201877/Sagittal T1/003.png,92.53350997506234,121.46384039900249,183.53350997506234,212.4638403990025,L4/L5
256201877/Sagittal T1/003.png,97.00233790523691,151.1496259351621,188.0023379052369,242.1496259351621,L5/S1
256201877/Sagittal T1/010.png,93.36166365280289,88.20795660036165,184.3616636528029,179.20795660036165,L3/L4
256201877/Sagittal T1/010.png,93.36166365280289,118.29837251356241,184.3616636528029,209.2983725135624,L4/L5
256201877/Sagittal T1/010.png,97.52802893309223,148.3887884267631,188.52802893309223,239.3887884267631,L5/S1
256201877/Sagittal T1/009.png,108.1754068716094,19.231464737793857,199.1754068716094,110.23146473779386,L1/L2
256201877/Sagittal T1/009.png,99.37974683544303,52.0994575045208,190.37974683544303,143.09945750452079,L2/L3
145324113/Sagittal T1/005.png,94.71005917159763,62.297830374753445,185.71005917159763,153.29783037475346,L2/L3
145324113/Sagittal T1/005.png,91.4280078895464,83.25246548323472,182.4280078895464,174.25246548323472,L3/L4
145324113/Sagittal T1/005.png,91.17554240631165,104.7120315581854,182.17554240631165,195.7120315581854,L4/L5
145324113/Sagittal T1/005.png,96.72978303747536,121.37475345167653,187.72978303747536,212.37475345167653,L5/S1
145324113/Sagittal T1/011.png,100.17115752551021,40.942857142857136,191.1711575255102,131.94285714285712,L1/L2
145324113/Sagittal T1/011.png,94.42421875,61.840816326530614,185.42421875,152.84081632653061,L2/L3
145324113/Sagittal T1/011.png,91.289524872449,83.26122448979592,182.289524872449,174.26122448979592,L3/L4
145324113/Sagittal T1/011.png,91.81197385204081,103.63673469387754,182.8119738520408,194.63673469387754,L4/L5
145324113/Sagittal T1/011.png,95.99156568877552,122.9673469387755,186.99156568877552,213.9673469387755,L5/S1
145324113/Sagittal T1/006.png,100.01183431952663,41.84812623274162,191.01183431952663,132.8481262327416,L1/L2
165018059/Sagittal T1/003.png,87.48114901256733,127.12208258527826,178.48114901256733,218.12208258527826,L5/S1
165018059/Sagittal T1/010.png,105.2947062691068,22.303509452236057,196.2947062691068,113.30350945223606,L1/L2
165018059/Sagittal T1/010.png,100.33754068212755,43.460033978845786,191.33754068212755,134.4600339788458,L2/L3
165018059/Sagittal T1/010.png,92.40376266280751,72.44138929088277,183.4037626628075,163.44138929088277,L3/L4
165018059/Sagittal T1/010.png,89.81041968162083,98.74529667149056,180.81041968162083,189.74529667149056,L4/L5
165018059/Sagittal T1/004.png,109.0825852782765,19.574506283662473,200.0825852782765,110.57450628366247,L1/L2
165018059/Sagittal T1/004.png,100.80969479353678,46.23159784560143,191.80969479353678,137.2315978456014,L2/L3
165018059/Sagittal T1/004.png,93.91561938958708,73.34829443447038,184.91561938958708,164.34829443447038,L3/L4
165018059/Sagittal T1/004.png,87.94075403949734,100.46499102333928,178.94075403949734,191.46499102333928,L4/L5
165018059/Sagittal T1/011.png,88.32850940665702,126.5311143270622,179.32850940665702,217.5311143270622,L5/S1
1546157543/Sagittal T1/003.png,87.58937198067633,131.4380032206119,178.58937198067633,222.4380032206119,L5/S1
1546157543/Sagittal T1/005.png,92.12399355877614,22.194847020933963,183.12399355877614,113.19484702093396,L1/L2
1546157543/Sagittal T1/004.png,86.35265700483092,52.70048309178743,177.35265700483092,143.70048309178742,L2/L3
1546157543/Sagittal T1/004.png,83.87922705314008,78.25925925925925,174.87922705314008,169.25925925925924,L3/L4
1546157543/Sagittal T1/004.png,80.99355877616746,104.64251207729467,171.99355877616745,195.64251207729467,L4/L5
1546157543/Sagittal T1/011.png,94.11208791208793,22.094505494505484,185.11208791208793,113.09450549450548,L1/L2
1546157543/Sagittal T1/011.png,89.61098901098904,51.35164835164835,180.61098901098904,142.35164835164835,L2/L3
1546157543/Sagittal T1/011.png,81.73406593406594,77.79560439560439,172.73406593406594,168.79560439560439,L3/L4
1546157543/Sagittal T1/012.png,81.17142857142858,105.92747252747253,172.17142857142858,196.92747252747253,L4/L5
1546157543/Sagittal T1/012.png,85.67252747252746,128.9956043956044,176.67252747252746,219.9956043956044,L5/S1
1830859028/Sagittal T1/010.png,114.38486312399354,17.660225442834133,205.38486312399354,108.66022544283413,L1/L2
1830859028/Sagittal T1/004.png,112.5340944476842,17.76729721190752,203.5340944476842,108.76729721190752,L1/L2
1830859028/Sagittal T1/004.png,107.04906164362387,44.4088851173434,198.04906164362387,135.4088851173434,L2/L3
1830859028/Sagittal T1/004.png,98.88579795021963,69.6939970717423,189.88579795021963,160.6939970717423,L3/L4
1830859028/Sagittal T1/004.png,92.69010043041607,98.24246771879481,183.69010043041607,189.2424677187948,L4/L5
1830859028/Sagittal T1/004.png,93.05738880918219,124.68723098995696,184.05738880918219,215.68723098995696,L5/S1
1830859028/Sagittal T1/011.png,104.90338164251204,44.04347826086956,195.90338164251204,135.04347826086956,L2/L3
1830859028/Sagittal T1/011.png,95.83413848631238,70.426731078905,186.83413848631238,161.426731078905,L3/L4
1830859028/Sagittal T1/012.png,91.29951690821255,99.69565217391306,182.29951690821255,190.69565217391306,L4/L5
1830859028/Sagittal T1/012.png,90.47504025764894,125.25442834138485,181.47504025764894,216.25442834138485,L5/S1
3024532039/Sagittal T1/005.png,103.69927536231882,9.376811594202891,194.69927536231882,100.37681159420289,L1/L2
3024532039/Sagittal T1/004.png,96.27898550724638,38.13043478260869,187.27898550724638,129.1304347826087,L2/L3
3024532039/Sagittal T1/004.png,88.39492753623188,65.49275362318839,179.39492753623188,156.49275362318838,L3/L4
